text,label
"""""نهاية العقد الاجتماعيّ البعثيّ في سوريا بشّار الأسد: قراءة في التحوّلات الاجتماعيّة السياسيّة...""، من ترجمتي https://t.co/alZHr10j5T""",1
"""محامي عماني: بشار الأسد يدافع عن بلده بصمود أسطوري والجيش السوري يدافع عن الجميع https://t.co/LPpnvlUKbr https://t.co/Lv7WK6Xcua""",2
"""كيتي بيري و بيونسيه من اغنيه وحده بس دخلو مليون تقريبا 😐""",2
"""الحريري: إيران رأس حربة التخريب في سوريا والعراق واليمن https://t.co/ogUX3L4U2R #اليمن #Yemen""",0
"""القوات العراقية تنهي 15 إرهابيا من داعش على طريق بيجي  ولاية #نينوى  https://t.co/4KRlesKljd :""",1
"""RT @sabqorg: إقبال كبير على تذاكر السعودية أمام الإمارات Via @sabqorg https://t.co/uv1snXiXHR""",2
"""تكريم ""نووي"" لبيريز في إسرائيل:  https://t.co/nZUxz9TVfF""",1
"""RT @NewsAraab: ترجمته الخليج أونلاين|| https://t.co/YLxfYwD6JJ https://t.co/ssR5Bj7Sgo""",1
"""جملة قالها السادات أنهت حربا كانت تعد لها إسرائيل   @AlArabiya ـ https://t.co/Jt6pxGjM9D https://t.co/7nnTCjfif0""",1
"""RT @Muhajjid: ولا زال @Hmd_Almajed يلف ويدور لتبرئة #الإخوان من #الإرهاب، ولا زال يستغل الفرص لتقسيم المجتمع السعودي إلى أحزاب ويلمح للملكي…""",0
"""ﺛﺎﺋﺮ ﺍﻟﺸﺮﺍﻓﻲ ﺍﺑﻦ ﻣﺨﻴﻢ #ﺟﺒﺎﻟﻴﺎ ( ﻏﺰﺓ ) ﻳﻄﻠﻖ ﻋﻠﻲ ﻣﻮﻟﻮﺩﻩ ﺍﻟﺠﺪﻳﺪﺓﺍﺳﻢ ﺑﺸﺎﺭ ﺍﻷﺳﺪ ...ﺍﻟﻔﻜﺮ ﺍﻟﻤﻤﺎﻧﻊ ﻣﺴﺘﺸﺮﻱ ﺑﺎﻷﻣﺔ ﺍﻟﻌﺮﺑﻴﺔ""",1
"""كشفت صحيفة (موندو ديبورتيفو) الإسبانية عن رغبة برشلونة في ضم مدافع تشيلسي أندرياس كريستنسن المعار إلى فريق... https://t.co/iTXDJFJR3o""",1
"""خبير أمني: السعودية نجحت في تحجيم الإرهاب رغم التحديات https://t.co/8kcxEoHAnX""",2
"""RT @aboalhodaalhoms: مؤلم ومؤثر ام فقدت طفليها نتيجة القصف الروسي على حي بستان القصر في مدينة حلب شاهد الفيديو ثم انشر ب رتويت https://t.c…""",0
"""RT @ahmedaitnews: تطبيق GIPHY CAM لإنشاء الصور المتحركة وتطبيق التأثيرات المختلفة عليها بكل سهولة#نصائح_تقنيةhttps://t.co/I8Fuywyuux""",1
"""بالفيديو.. فيلم يوضح مخاطر لعبة “بوكيمون غو”https://t.co/GaDGZL7c8w""",0
"""RT @BROTHERSIRQ: #لنصلح_انفسنا ونطلق هاشتاك #العبادي_يمثل_العراق ردا على تصريح #اردوغان المهين للعراق وحدوده فهذا ليس وقت الخلاف مع #العباد…""",1
"""RT @mardanelias: #erdogan_is_isisتاريخ اجداد اردوغان هو القتل والسبي والمجازر بحق الشعوب الحرة.وابادة الارمن والفرمانات ضد الاقليات اكبر د…""",0
"""@malak_alhusaini طفت 7اطلة ولاجامعه ولاوضيفة ولاشي ابي ايفون اتونس بهه""",2
"""جوجل تحذر المستخدمين من تحميل تطبيقات مخادعة https://t.co/CQSCEjbx5y""",1
"""أزمة دفاعية معقدة تضرب برشلونة https://t.co/s49HiaH5gy""",0
"""ولا لقين كراش ولا بوكيمون سعتك الاكل ممنوع ❎#الاكل_ولا_الكراش""",1
"""RT @aelmaadidi: كلام فارغ سمعناه الف مرة وخطوط اردوغان الحمراء اصبحت كقوس قزح يتغير لونها حسب اوامر امريكا وما احداث سوريا عليكم ببعيد. htt…""",0
"""تراث باراك أوباما السياسي!  - محمد الرميحي https://t.co/36coqLfWNN""",1
"""RT @saadhariri: ٢- يد ايران وحزب الله في تدمير مدن سوريا وفي دماء اكثر من ربع مليون سوري، لن يغطيها الصراخ.  وأصوات أطفال حلب ستظل تقض مضاج…""",0
"""https://t.co/xmUOkhBEcr قناة يوتوب الجهر بالالحاد الحلقة 210هل داعش تمثل الإسلام ؟؟؟؟؟. الجزء 4مع الملحد سامي التونسي Ramzi Allouchi ❤❤""",0
"""حل مشكلة إعادة ضبط Apple ID وكلمة السر https://t.co/s7BDUACi4e#ابل #ios10problems https://t.co/b0Wu1sr0YK""",1
"""#بوابة_الشرقية_نيوزأوباما يعلن الطوارئ فى «ساوث كارولاينا» - بوابة الشرقية نيوز https://t.co/wn5n6WNfd8""",1
"""@whitemoca1 @Virdelet @Hamad_5_5 @Mr_Som3a4شصمونه😂لو نخليه مبدئياً #بوكيمون_سن_موناو اقتراح حمد #بوكيمون3DSواذا في اقتراحات من متابعينكم""",1
"""تثبيت #تطبيقات #الاندرويد من خلال الكمبيوتر https://t.co/s7BDUAkHcG#تطبيقات_اندرويد https://t.co/8EnfFn3qPz""",1
"""متلازمة الالتزام بما يلزمنا به الملتزمين .(كم م و ز في الجملة واربح #ايفون_٧ )""",1
"""RT @DRabusaad: #تكفي_يابو_فهد_نحتاج_للهييهرحم الله أسدالسنه الامير نايف بن عبدالعزيز واعز الله الاسلام والمسلمين ب الملك سلمان  https://t…""",2
"""خارجيات – السعودية تبدأ اليوم مباحثات بشأن أول عملية اقتراض من السوق الدولية – اليوم الثلاثاء 11-10-2016 –… https://t.co/6Hph46uRyE""",1
"""RT @Rz_1o: هنا بلد الاسلام هؤلاء يدعون الاخلاق قبل 1400 سنة هذه الأرض التي اختارها الله لينشر تعاليمه هذه هي السعودية !!#اعتداء_علي_عامل_م…""",0
"""ترامب في وضع حرج ويتمسّك بالبقاء في سباق الرئاسة: عاش المرشح الجمهوري إلى البيت الأبيض دونالد ترامب يومين صعب... https://t.co/bPOGi8Oy3K""",0
"""RT @Arabi21News: عملية #القدس.. #إسرائيل تفشل بامتياز في الاختبار الأمنيرابط الموقع الجديد: https://t.co/W1Qu8hr2zy  https://t.co/WteOLOG…""",0
"""RT @MZ_oo_n: #القبض_علي_ممدوح_الشمري،..عقبال السبيكه فيحان((ههههههها خدعتكم وكانني جستن بيري ((جاستن بيبر""",1
"""#Google #Apple #Samsung “#غوغل” تتحدّى “#أبل” و “#سامسونغ” https://t.co/PXG2cLaJId""",2
"""أوباما والمشرق.. حصاد ولايتين: طبّق الرئيس الأميركي باراك أوباما خلال ولايتين رئاسيتين سياسة خارجية مختلفة عن... https://t.co/rTU0WZGjxK""",1
"""RT @IsaAlshaheen: |           تبا جدار الصامتين          |خطبة الشيخ احمدالقطان عن حماة ١٩٨٢وكأنها تتحدث عن حلب ٢٠١٦https://t.co/1T8VU…""",0
"""ﻭﺯﻳﺮ ﺍﻟﺨﺎﺭﺟﻴﺔ ﺍﻟﺒﺮﻳﻄﺎﻧﻲ ﻓﻲﻣﻘﺎﺑﻠﺔ ﻣﻊ ﺻﺤﻴﻔﺔ ﺫﻱ ﺻﻦ ﺍﻟﺒﺮﻳﻄﺎﻧﻴﺔﻳﻘﻮﻝﺇﻥ ﻗﺮﺍﺭ ﺍﻟﻐﺮﺏ ﻋﺪﻡ ﺍﻟﺘﺪﺧﻞ ﺿﺪ ﺍﻟﺮﺋﻴﺲ ﺍﻟﺴﻮﺭﻱ ﺑﺸﺎﺭ ﺍﻷﺳﺪﻋﺎﻡ 2013 ﻛﺎﻥﺧﻄﺄ ﺣﻘﻴﻘﻴﺎً""",0
"""RT @MosaiqueOShop: 1⃣ عروض امازون لليوم خصم يصل إلى %60 على تشكيلة منوعة من الشنط النسائية من عدة ماركات شهيرة.https://t.co/2ZdAGG4BS6-…""",2
"""بالفيديو: عروس ترقص بفستان الفنانة العالمية #بيونسيه#medianaturehttps://t.co/ELj5SkpR07+ https://t.co/cs6JnOYvMd""",1
"""RT @WikileaksMENA: زعماء مليشيا الحشد الشعبي في العراق يهددون تركيا وأردوغان من بغداد ويتوعدون الشركات والمصالح التركية والأفراد العاملين ف…""",0
"""LifeTahrir: #لايف | منها خاصية طال انتظارها.. 8 مميزات حصرية في نظام تشغيل «#أندرويد نوجا»https://t.co/4QP4U3aGL8 https://t.co/EnZSfKlSAE""",2
"""@abuyemmen @alhanouf0690 ترى انت واحد بس من ضن اليمنين الشرفا اللي ما صاروا كلاب إيران ، إيران دمرت العراق سوريا والان انتم وتكذب عليكم""",0
"""RT @rahimmoheby: #إيران تصفي ضابطاً أهوازياً رفض القتال في #سوريا.#التدخلات_الايرانيه #الشرق_الاوسط #الخليج https://t.co/gIUnmMwhS1 https:/…""",0
"""RT @AhmedJassim_: العبادي رئيس وزراء العراق ويمثل دولة العراق أمام دول العالم وأي إهانة له فهي إهانة للعراق وشعب العراق.#العبادي_يمثل_العر…""",1
"""@K_Alsuliman في حال استجيبت . . الدعوة .وخيرت بين . . الهم و الكرب .فأيهما تختار .؟وما الفرق بين الهم و الكرب  ؟دون اللجوء إلى جوجل .""",1
"""اول ما شغلوا بيونسيه كرايزي ان لوف فطست ضحك 😭😂""",1
"""RT @Ntwtr: جوجل تستحوذ على شركة FameBit منصة الربط بين المعلنين والمؤثرين في اليوتيوب وشبكات التواصل الإجتماعي.ما أقو إلا قااادييييمت 😑 h…""",2
"""لا الحمدالله مكنت اتهاوش علا الصلاه عشان قبل الكوريين كنت احب جستن بيبر :"") https://t.co/CC1enk0NlA""",1
"""RT @A822822A: المهاجر أبوحمزه الشيعي العراقي🔴من قلب محروق يهاجم حكومة اللصوص وأصحاب العمائم عصابات #العراق #بغداد #البصره #كربلاء #النجف…""",0
"""وائل الفخراني : لهذه الأسباب تركت ""جوجل"" للعمل في شركة كريم https://t.co/zhisqoVtV9 via @YouTube #google #كريم""",1
"""ابراهيم عيسى | لماذا انضم "" وائل الفخرانى "" رئيس شركة جوجل سابقا لشركة ك... https://t.co/TTMsPuYlVn via @YouTube""",1
"""RT @IranObs_ar: #المرصد_الايراني#الأخبار | هل الزواج في إيران خلال شهر محرم يعتبر مرفوضاً؟""ترجمة خاصة""https://t.co/XBgkVPd2fE""",1
"""ولاية #الفرات  ولاية #حلب  خريطة تكشف تقلص بقعة سيطرة داعش  https://t.co/psmIesnVjY `""",1
"""@alartboon امازون يستعد للصعود""",2
"""RT @20fourMedia: جسر جوي جديد لتهجير فلاشا أثيوبيا إلى إسرائيلhttps://t.co/xo5EfxwEoo https://t.co/asqbSh93hS""",1
"""RT @Alkhedheiri: اللهم كما نصرت عبدك موسى في مثل هذا اليوم فأنصر عبادك في #العراق و #سوريا و #اليمن نصرا عاجلا و نسألك أن تحمي وطننا وجنودن…""",2
"""@nada_3b3ziz989 @YasminOkasha @sara_okasha4 اتقي الله ياشيخه😂😂😂 ده كفايه كليب بيونسيه لوحده يدخل النار حدف😂😂😈😈""",1
"""RT @Reno246R3: #حملة_امن_وطني_امني_انا من الحقوق الشرعية للمواطنة تجاه وطنناالحبيب نشرالخيروالتكاتف بين أفراده والدفاع عنه ضدأعداء الإسلام…""",2
"""@x_28x ههههههه جوجل متأمر عليكوا يا تكيه https://t.co/g0e1uIFxpj""",0
"""تحليل مصطفى محمود وحجم المؤامرة من أوربا وأمريكا ضد الإسلام في 2016 . - https://t.co/w4kygz14NC https://t.co/ImDDxgdC3D""",1
"""RT @q8: شاهد مراحل حياة الشحنات من موقع أمازون قبل وصولها إليك.#شي_مرتب 👍 https://t.co/AVA3CjaU8R""",2
"""RT @AllABOUTJYJTVXQ: بعام 2013 تم اختيار جونسو كاشهر فنان اجنبي بالصين عن طريق برنامجBTV المباشر للجوائز و كان جستن بيبر بالمركز الثاني. ht…""",2
"""#أيفون_البروفيسورسبحان الله وبحمده...سبحان الله العظيم💜 https://t.co/7IBxYkNmdD""",2
"""#هاشتاق_الكويت (الراي ): سولانج شقيقة بيونسيه تتصدر «بيلبورد» الأميركيةhttps://t.co/TUyfabwjiQ https://t.co/Q9nhF2ClDI""",1
"""RT @AlMosahf: وَمَنْ أَظْلَمُ مِمَّنِ افْتَرَىٰ عَلَى اللَّهِ الْكَذِبَ وَهُوَ يُدْعَىٰ إِلَى الْإِسْلَامِ ۚ وَاللَّهُ لَا يَهْدِي الْقَوْ…""",2
"""يتعشّى بالأرز وينام في فراش إسرائيل https://t.co/494kO87V8K""",0
"""أبل .. هل وصلت لمرحلة الشيخوخة؟ https://t.co/Z4H3G17xe2""",0
"""RT @Netaawy7: آيفون 7 يعاني من 7 عيوب مزعجة وصادمة للمستخدمين !https://t.co/cM2J7GmQZB#نتاوي #آيفون7 https://t.co/VfMjLtRo2a""",0
"""إنفوجرافيك.. أبل تتصدر قائمة أعلى الشركات قيمة#هاشتاق_عربي #إنفوجرافيك #أبل #الشركات https://t.co/0QUAKkc7Qq""",2
"""RT @kingksayemen: لماذا يدافع الاخوان المسلمين عن المملكة ويحاولون تبرأتها من جريمة قصف قاعة عزاء صنعاءمثلهم سارع داعش بتبني الجريمةكيف ي…""",0
"""RT @kolove456789: شششششششششاهد الان فريق الأهلي السعودي يواجه برشلونة وديًا شاهد الموعد https://t.co/YmXo9dLGGN#الاهلي_برشلونه""",1
"""راحت عليك يا #أردوغان .. روح العب غيرها#العراق_تركيا#العباديالعراق#جون_كيربي #داعش #التحالف_الدولي https://t.co/P5KWSRqqoU""",0
"""ميزة في هاتف «جوجل» تكشف ابتزاز «أبل» https://t.co/ZtFyfDk79x https://t.co/6ygRaXjIvq""",1
"""RT @sayidatynet: شاهدوا بال #صور الرئيس #أوباما خلال تأديته حركة Splithttps://t.co/BO4bt0SaoH""",1
"""@Abdulla_Ali991 @Roudaalraesi أعوذ بالله ولا  جستن بيبر 😂""",0
"""@malak_alhusaini انا محتاج ايفون بس ي ملاك ليش حظي نحس كذا):""",0
"""RT DasmanNewsCom ""دسمان | بالفيديو .. بشار الأسد يسخر من ""الخوذ البيضاء"" وترشيحها لنوبل - https://t.co/HYAanWGY2I""""",0
"""RT @IranObs_ar: #المرصد_الايراني#الأخبار | الأحياء الفقيرة موطن 11 مليون أسرة إيرانية""ترجمة خاصة""https://t.co/ftu4FrVESh""",0
"""RT @saadalbreik: جاستا#مارتن ويلز خبير انتاج الأفلام في تزوير مقاطع الإرهاب  ويكشف أسرار مهمته للصنداي تايمزUSAوخدمة داعش برعاية https://…""",0
"""RT @malarab1: مع اخي مايكل واخي ديمتري وهم من المسلمين الجدد في البحرين بعد تعرفهم على الاسلام من خلال مركز رحمة بيض الله وجوهكم يا أهل #ال…""",2
"""طب وامريكا اللي قالت ان اقمار التجسس بتاعتها شافت الطيران وهو بيضرب.. طب بوكيمون اللي قلقان نعمل معاه ايه https://t.co/t5EdUCh6Jr""",1
"""RT @iTsAnToOnY: 👦: حبيبتي كلمي اهلك انا خلاص جاييكم بالباب عديل👧 : واخييرا حبيبي جايي تخطبني👦 : لالا بس في بيتكم في بوكيمون جاي اخدو#الا…""",2
"""@Shopper_ar  يا طويل العمر ابي جوال HTC X8 لون اسود من امازون هل فيه ولا لاوهل يشتغل بالسعودية...!!؟ 3G و 4G""",1
"""آردا توران: برشلونة رفض بيعي بمبلغ فلكي! - https://t.co/oxZ5sFY43D https://t.co/ydmBtB2anG #برشلونة""",2
"""@7RFEE @Abdullahaat7 اخس مشغلين اغنيه جستن بيبر""",1
"""RT @_ahmed_messi_: أيفون 7 هينزل ب 17 ألف جنيه ، دنا مستلف 12 جنيه من أتصالات ولسه مرجعتهمش 😂😂 https://t.co/RfjGQgGZkV""",0
"""أوباما يدين تعليقات ترامب المثيرة للجدل حول النساء: أدان الرئيس الأمريكي باراك أوباما التعليقات المثيرة للجدل... https://t.co/ra2hF9Fdrv""",0
"""RT @ma456nal: خطاب الكراهية من مشائخ الإرهاب أنتج أجيال تكره بلا سبب ، ومستعدة للموت لا من أجل بناء حضارة ، بل من أجل تدمير منجزات الآخرين…""",0
"""RT @amer_alkubaisi: الحشد الشعبي يهدد أردوغان كما هدد السعودية من قبل .. ويهدد البضائع التركية قائلا: إنها بخطر بسبب أردوغان، وأن جيش تركيا…""",0
"""#غزة: مريضات سرطان الثدي يحمّلن إسرائيل المسؤولية عن حياتهنhttps://t.co/g4Gsyt8XOt https://t.co/0XmU7QjjIQ""",0
"""هولاء ال سعود الصهاينه عدوين الاسلام والمسلمين يستاهلوء ستين صاروخ https://t.co/JvLu2Nny8c""",0
"""RT @Al_thawaq: #العبادي_يمثل_العراق وكلنا سنكون معه في حالةطرد السفير التركي من بغداداصدار اوامر للجيش والحشد بضرب قاعدة بعشيقة التي يتمر…""",1
"""RT @SYRIA_KIDS: شكراً #بشارآثرتهم على نفسك .و زفَفتهم للجنة شهيداً تلو #شهيد وألقيت بنفسِك في حفرةٍ مهما أمتلأت /تصرخ :( هل من مزيد ؟…""",0
"""RT @hajjaj1407: ملاك جميل في #حلب خرج حيا من تحت الركام الذي خلفته قوات الاحتلال الروسي الصديق!!!آهٍ من يومٍ يغضب فيه الجبارويسألنا عن خذ…""",0
"""الرئيس الأميركي باراك أوباما يستقبل فرق الأولمبياد… https://t.co/RC88IHrkXE #فساتين #مكياج""",1
"""@altaei2008 @ahmd1239aa @ka8h5AsKnC0hNVv @1shOoOosh1 @1sho هههه الطائي قلب علينا وصار كومدياااني...يقطع شرك روح وتحمم وادخل الاسلام من جديد""",0
"""RT @angel24kuw: اي معتوه بدون صورة او يتشرط عباله جستن بيبر خل يدش بطيزي مو بالخاص 珞""",0
"""أوباما يصوت في انتخابات الرئاسة الأمريكية باكرا بشيكاغو: أدلى الرئيس الأميركي باراك أوباما الجمعة بصوته في شك... https://t.co/1idftLLjnz""",1
"""اخيراً اقتنعت بالمغني الأمريكي جستن بيبر بعد ماسمعت أغنيته let me love u""",2
"""RT @ufmradio: #جمعتنا#POP_ART- تدريس ألبومات #بيونسيه في الجامعات.- بعد ٦ سنوات #راشد_الفارس يرجع للجمهور.- اتهام #ليوناردو_دي_كابريو ب…""",2
"""RT @moonnor27: Shia militias crimes شاهد ركز قارنمكة بالحج وعاشوراء بايرانهنا الفرق بينالاسلام و #الرافضه بين التوحيد و #الاشراك والل…""",1
"""RT @RotanaMagz: بين #نوت7 و #آيفون7 عنصر مشترك!!https://t.co/WY32OzQFve#روتانا #تكنولوجيا""",1
"""قائد ميليشيات بشار الأسد المحلية في حلب : الجيش سيتصدى لأي عدوان تشنه قوات أجنبية على سوريا: زعم اللواء... https://t.co/a3rxSg3naz""",0
"""RT @hotlain: على الإسلام السلام ، إذ بُليت الأمة براع مثل يزيد ' لعنة الله عليه وعلى كل من ناصره ورضى واعتذر له بما فعل ' الحسين بن علي""",0
"""المتحدث باسم الخارجية الاميركية جون كيربي: جميع جيران #العراق ينبغي ان يحترموا سيادته والقوات التركية ليست جزءا من #التحالف الدولي.""",1
"""اهجم اهجم تقدم ودك حصونهم دك لا ترحم واسقهم سم علقم ودق الخشم لخدام اوباما#اليمن_مقبرة_الغزاة#اليمن_الآن https://t.co/suQIN0KX9Z""",1
"""أعادت أمازون تهيئة كلمات المرور للعديد من مستخدميها بعد تسرب قائمة على الإنترنت تضم بريدا إلكترونيا وكلمات مرور، و https://t.co/rk9hhGU8mL""",0
"""عمليات الأنبار تحرر جزيرة هيت بالكامل من مجرمي داعش  إذاعة #البيان  https://t.co/e2AkVg9QYi :""",2
"""RT @Manar_Bshay: بوكيمون ايه اللي اقوم اضور عليه .. ده انا بكسل اقوم اطفي نور الاوضه ..!!🐸💔""",0
"""@1Kenneddy @khxlidz أغنية بيونسيه ذي""",1
"""RT @aawsat_News: #نجاح_الحج1437ه | النجاحات #السعودية المتوالية في تنظيم #الحج تلجم أفواه المشككينhttps://t.co/Ovq7tMPWda https://t.co/dy…""",2
"""RT @A822822A: معمم كشف اللثام عن الديانه #الشيعيه الرافضيه👌 بلاتقيهيقول ليس منهجنا القرآن نحن كالبوذيين والمسيحيين👌♦️#العراق #بغداد #البص…""",0
"""أوباما يشيد بشجاعة الرئيس الكولومبي بعد فوزه بجائزة نوبل للسلامhttps://t.co/7J0fDYYcdwأشاد الرئيس الأمريكي باراك أوباما يوم الجمعة بشج…""",2
"""أقذر أعلام في العالم هو أعلام السيسي حتى أنهم تمصخرو وأستهزئوا على الناس الي تموت في حلب #مليارات_العمره_علي_هوي_مصر""",0
"""@pokemongoqatar   اول بوكيمون حطيته فالجيم بتاريخ21/7/2016😍😍😍 https://t.co/AMBLt78aRg""",1
"""RT @rahimmoheby: #إيران.. تجمعات احتجاجية في محافظتي قزوين وخوزستان.#الاحتجاجات https://t.co/17nb5nBL2g  https://t.co/wsQuZC0soW""",0
"""جوال Honor 8 عليه خصم في أمازون اليوم فقط $349.99 https://t.co/5cfO41D0UU""",1
"""RT @asd4a4a30: قناة TRT العربية/ #أردوغان: لا يمكن أن نقسم الإرهابيين إلى إرهابي جيد وإرهابي آخر غير جيد، هذ - عبر نبض @NabdApp https://t.…""",0
"""@kowkowah97 لا حجيه بلاشعائر بلا بطيخ هذا يسمونه شوو وتشويه صورة الاسلام وبعذ في ايه ماقدر احرفها تقول ايذاء النفس حرام ماني ذاكر الايه""",0
"""@how2buyonline كيف اعرف شركات الشحن اللي بيشحن عليها امازون اذا طلبت طلبيه يقولي الشحن المباشر يعني وش مافهمت هالجزاء""",1
"""@TheGhostYonce انا بيونسيه وانت جاي زي https://t.co/5ugFk2CInf""",1
"""RT @_Yara_Alsadr: ليله مااعظمها واعظم رزيتها في الاسلاموما اقساها ع بنات الرساله.. #ليله_العاشر https://t.co/7OlKtZfeUI""",1
"""RT @saraalwd3any: @Mohamed__Othaim مررررهكنهم مسرحية خزلبه تافهه!اتوقع ان الانتخابات شكليةاوباما بيخلص  رئاسته مافلح بشي!""",0
"""RT @IISXVRA: احسن له يتصل ل بِكي ام شعر حلو. - الشاعره بيونسيه!""",1
"""RT @Ali_aloun1122: الممثل الامريكي روبرت دى نيرويصف المرشح للرآسة دونالد ترامب :إنه شخص خنزير وكلب كارثة.. وأريد أن ألكم وجهه ‼️😂htt…""",0
"""@malak_alhusaini ملاك  ما ابي ايفون ابي بس تكملين لي المبلغ عشان اشتري لاب للجامعه تكفين مو قادره اجمع 😭💔💔""",1
"""سيناتور أميركي: على أوباما الانتقام من الحوثيين وإيران سريعا.. جعلتهم كابوسا بالمنطقة https://t.co/IjUTMhgO33 https://t.co/tsyQOYCGa5""",0
"""لكل من يريد ان يرى صورة الاسلام وهي مشوهة دعه يحضر يوم عاشوراء عند الشيعة""",0
"""RT @skynewsarabia: اعتراض صاروخ باليستي ""حوثي"" جنوبي #السعودية | #سكاي_أخبارhttps://t.co/OL07lcMRVP https://t.co/LO84S8ycgm""",0
"""RT @monther72: @aa_arabic لك الله ياعراق أين أوصلك حكامك بعد أن منحت العراق الأرض لأجدادالترك عندماقدمواهاربين من الإضطهاد الآن أحفادهم يتط…""",0
"""شاهد صورة ولي العهد محمد بن نايف يصافح أوباما تثير ضجة على تويتر https://t.co/jahNmcTVok""",0
"""RT @AhramArabi: https://t.co/5ealM5zo79  فتح الله جولن لـ""الأهرام العربي"" (1): محاولة الانقلاب بتركيا مسرحية.. وفضائح الفساد سبب انقلاب أر…""",0
"""RT @1_gentel: نداء الى الاخوة في فتح الشام اتستراد حماه حلب ان لم يفتح للامداد وتبديل نقاط الرباط ستسقط القرى والمدن وتهجر وتهدم""",0
"""نوكيا تعود من جديد مع هاتف أندرويد منافس لسامسونج - https://t.co/GLgYjn9eH5 https://t.co/ka278kOcHR""",1
"""#حياة_التقنية | سيانوجين تتخلى عن تطوير رومات أندرويد كاملة https://t.co/pWMVK0e5LR https://t.co/6QnOMgEiZO""",1
"""#أسأل_تويتسو لما ادخل في جوالي على جوجل واكتب مثلا سيرة شخص ما وعلى ويكيبيديا الحرة يحمل  ولما اخرج اجده يحمل  واسكر جوال  يروح تحميل""",0
"""@aoibaraa @Arab_Allkpop ليش هي لحجيه غره مزيته لبس ما يزبط إلا ع بيونسيه خرا عليها وجهها شوي يشفع لها""",0
"""RT @hananeacademy11: في عاشوراء يرقص اليهود ويفرحون حتى تنهار قواهميبكي الشيعة ويلطمون حتى تسيل دماؤهميصوم المسلمون فتغفر ذنوبهمالحمد لل…""",1
"""RT @b7741o8558b: @kingksayemen @YouTube ثأرنا لن نتركه وسنأخذه ضعفيناستعدوا يا مملكة الارهاب الداعشيةفوالله العظيم انكم حفرتم قبوركم بأي…""",0
"""RT @ahmd1212s45hq: صح النوم كم مرا قلنا لكم بان اردوغان رجل واطي ورجل تجاري فقط https://t.co/W1r632Al4I""",0
"""RT @islammemo_cc: أسرار في محرك البحث #جوجل #انفوجرافيك https://t.co/pMsYVpIWCR""",1
"""شاهد #زبون #فرنسي غاضب يقتحم أحد متاجر #شركة_أبل  https://t.co/1OWbLJmgh0  #تكنولوجيا  @ChababsTweet https://t.co/qgVmfOdKhp""",0
"""RT @GwadyM: رؤيتي لما يجب ان تفعله  #السعودية  في مواجهة الغدر https://t.co/QJsR2CeJH7""",0
"""RT @alhayat_syria: المعارضة تسترجع مواقع في حلب... وروسيا تُثبت «قاعدة عسكرية دائمة» في طرطوسhttps://t.co/R2LYVG5qyf https://t.co/7X5V6OVY…""",1
"""@hjajeh57 دفعة أولى !!ماذا فعل الجند في الأحرار!!ماذا يحصل في الساحة!!هل الورع البارد هو السببكما أثخنت فيهم داعش من قبل لنفس السبب؟!""",1
"""RT @AJArabic: رفع مئات الأردنيين في المسيرة لافتات كتب عليها ""النور من العدو ظلام"" و""غاز العدو احتلال""https://t.co/v0Rxu3uKVg""",0
"""RT @moujahedalsham: لماذا نستغرب من فعل #الجولاني مع #جند_الاقصى ألم يسبقه من قبل أميره في القلمون أبو مالك التلي حين آوى #داعش وحماها كذلك…""",0
"""MD| إدارة برشلونة توجه إنذاراً أخيراً لفيدال - https://t.co/F4dDwQWspY https://t.co/hfdPb17mXq""",0
"""RT @rahimmoheby: سولا پرس:عن محاربة الله في #إيران.#التطرف_الديني #الارهاب #حقوق_الانسان #الشرق_الاوسط https://t.co/bx335vwSwk https://t.co…""",0
"""كيري : مطالبتي بالتحرك عسكريا ضد نظام بشار الأسد لم تلق آذانا صاغية#جريدة_الدستور #الاردن #اميركا #سوريا https://t.co/BYZmyKusC1""",0
"""#نون_أون_لاين#إسرائيل تطلق اسم « بيريز » على #مفاعل_ديموناhttps://t.co/uCuYtYROlk https://t.co/9ABIxOqd5i""",1
"""حاسب ArtPC Pulse يظهر الآن في أمازون بسعر يبدأ من 1200$ https://t.co/10iERfcmFZ""",1
"""RT @alsrkhyalhasany: #الصرخي_يردع_داعش_التكفيريالدواعش يدّعون الدفاع عن السنة وهم يقتلونهممقتبس من بحث #السيستاني_ما_قبل_المهد_الى_ما_بعد…""",0
"""RT @watan_usa: حازم عبد العظيم ساخرا: دبلوماسية مصر السيسي غير مسبوقة في تاريخ الدول https://t.co/zzDnkBSfXy https://t.co/no3FKECTFn""",0
"""RT @wwqs: لمحبين التسوق من الأنترنتلايطوفكم ها الموقع أسعار جميله وبضاعه راقيه وشحن مباشرhttp://t.co/FUO4JdbqORطلبت منه اليوم افضل من أ…""",1
"""RT @alkhames: وقع أردوغان وبوتين اليوم اتفاقا بشأن إقامة خط أنابيب غاز باسم ""التيار التركي"" عبر البحر الأسود، لنقل الغاز الروسي إلى جنوب شر…""",1
"""RT @nsalmk: الاغنيه الي الهمت بيونسيه لاغنيه ""run the world ""https://t.co/CK7CnrVZty""",1
"""بوكيمون اتكلم https://t.co/tefYi9ixpv""",1
"""RT @kuwait_7bebtii: اردوغان يعمل اتفاقيات مع ايران 30ملياراردوغان قال بيتي الثاني ايرانوزيره يقول امن واستقرار ايران من امن واستقرار تر…""",1
