text,label
سلمة يا معدبهم,2
لزم تسحب اثق مل جامعة و إنت يا سليم لزمك تبدى و تحرض روساء ال جمعية عليهم,0
هزز معه أن فوتوغرافي,1
بنجر برجولية اكبس عليهم شوية نحسهم طعمو بال فوس إلي ميعديش طرحوا نحل مل برمي متعوا بن جرن و لفريقي يا دولة,2
سلومة إنت بطبيعتك برسدنت متاع دولة سا,2
بن شانس سليم رياحي يا معلم,2
سيبوه أعمل قناة سبورتس ال سا و سايب تونسية تدخدم اش لزق تشري طمع ف ١٠ نقص فلوس سي ن حتى جمهور لغالية بش يفيد منك,0
اش صار,1
لملاعبية حد ميشكك في قيمتهم لفنية لكن نعود نقوللك مايفيدنا كن قيس يعقوبي ولا فوزي البنزرتي مستانس بلس تترس,2
خليك تتسنتر شوية هه,0
برافو سلومة كلام معقول و صلاح ل عملتو معادش نحبو نسمعو بالخنر حدة,2
بجاه ربي أفصح من تونس ما تحتهم حتى فرا ك,0
ل مكشخين إلي قاعدين يعلقوا كن مشاو تلهو ب شيبوب لحسن كن خير ديمة لهين بنا ديمة رنا عقدتهم جمهور مسرح,0
ط ط براندس بر حبيب بو رقيبة ط ن ل سريس جميس,0
خافوا شكلها حلقة رعب بنسبة لنحظى هه ربي يقويك ط سمسوم عليهم,2
معلم يا كبير,2
اش ثمة مركاتو,0
قولهم ماكش مترشح ٢٠١٩ توا يبعدوا عليك,2
ههه أما ي سليم التو مقتلنا إنت فرخ شكوون,0
ألح يرحم,2
بندر بندر ي شجرا جل سي سلمم هههها,0
انشل تولي سا تيفي,2
لوف يور فيدوس أس أصول,2
نتومة شعبة مليح ربي نشالله ينصركم أو يحفضكم خوكم من ال جزائر,2
أحلى سلما نش ربي معك و احنا لكلنا ريحييي,2
سليم توا مفم حتى حجة تخلينا نخلوا إلي ميتحصش يلعبوا معنا توا نظف إجمعية وميبصة كن إلي ينجم يعاون إذشيل رهو كارثة والله قتلني بيع خلي نرتاحوا,1
تمن مونتاري بنجامين إلي أجبك لص دوكس جونس جوارس غننس إلي حكت عليهم موسيقي فم,1
تو العام اجي وكي تلعبوا برشة متشوات طول تلعبوا على البطولة,2
العرس كميرا عجبك فلوسو,0
لكلكم لحاسة,0
أي دون ت بليفي يو,0
قليقز إس,2
بصراحة فما حاجة يتميز بها إنو ما عندوش نفاق سياسي و صادق و سرتوت لبس عليه,2
هههه ملة سليم سل,2
برافو تنجح شبي,2
كل عام ونت وال كبر ب ١٠٠٠ خرص,2
ما شفنا كن إتفشلم و الكذب الى اشعب معشر استس كلكم انتهازيين,0
الله يرحم وسمح,2
برافو ربي معنا و مربوحة,2
ربي مع,2
أو توا ذمنا بش نلعبوا لا كوبي د لا كاف لعام جاي,2
ج أدري ست فمه,2
ما شا الله,2
احنا نحبو يبقى مريول سا كيف ماهو أو بس,2
مجيش كيف تطاوين,0
ميس يلزمنا نزربو معاش عن وقته برشة,0
كرفة نورد فس كرفة سد إلي يعمل جيمي عال باجي هذي يبعث بقي و يعمل جيمي عال كومنتر هذا أتوا ناجتييه,2
هه ذحكتني ي اى مريم شكونك إنت ي اى كلبة ترك حتى شي إنت جثته عملة العار التونس إنت صفر,0
عكاري ل ملة تو يوجعني قلبي أليك لمرة جي,0
سا سا سا يدول,2
أية طاحنة سليم أيا زيدو هزوا طحينه لسيدكم لملقط أما توا مصلتلنش ي سليم لميبون إنت فرخ شكون,0
تي برى نيك بلا كذب قعدت كن تحشو فيه بش ننتخبوكم تي في شكون تعاون في زعرا و مريم و هنية و مديحة و و شباب محطم تي اعملوا مشاريع خلشعب يخدم,0
برافو و نشله ربي يعتق على قد قلبك يا سمحة,2
لطفي أكبر قلب و طحان,0
ربي معك ي معلمممم,2
وي الصحيح,2
قداش وبان يا زبي,0
إرحل ربي معك,2
سنين ديما wbravôoôoooooooooooooooooooo رياحي,2
اشعب كل خبز و مي و بن علي ل العرس منت ن خبز ن مي كان ال ه ضذ ال فارغ,0
حمدلله كي تفكرته,2
ربي يشفيه,2
هههه أستاذ,0
ولي إمش يتناك,0
اقعة كان تحشي فيه ن ن شابي هوني شابي أدي,0
ويني ال ابيسود ١١,2
محلا زينك و الله لا يبعدك الى صغارك و نكملو منين وقفنا ديمة لقدام نشالله,2
نفي مشي و يطيح سيف راك تبادلت ١٨٠ درجة فيق على روحك,0
أحلى حاجة في دنيا هادي هي سا,2
كنت تغني فوق ال سطح وليت طيش فل فلوس إنعل بو دنيا,0
تلحسو لميبون,0
ماكش رجل و ماعندك شي منفوخ كيف عديت بال هو ههه,0
ربي اعنيك سي سليم,2
هه معش فال سا دورها كليب ههه,0
سي سليم يا معذبهم,2
يعتق ولا عصبة تي هذكة سكتش مش نورمال,0
جبهة السراق,0
توا أصبح مفلس سياسياً جمعية إكذب عليها كيفاش إنثيصه على تونس برى دو إبقفل إتكشفت أوراق,0
عجبتني هنا يا سليم برافو كنتنه أما ديمة خليك فال وسط خاطر في ستتوت عملتو حسيتك ملت شوية لل علمانيين هذا شنوا نعمل في بلاصتك ال وسط,2
اشعب معك ي سلومة,2
ربي معك و برافووو,2
مع شكون في ريسية,1
آ فما جطو سلمة,2
هه بالله سايب علينا ملي عطوهم الحرية رجل معادش يوصل بش يحكم في بنتو ولا مرتو حشى إلي مايستاهل لكلهم زرعت بليس,0
من وقتاش والله إيفهم فال كرة هلجدفي متاعكم فيسع فيسع والله كبير ههههه والله كتر إلهام اضحك السارق والمرتشي ديمة مافماش ما أصح من عينوا حصلوا الصبر وبرا,0
ولي كان كما أي ظن ربي ما جلاش ال فوزا فوق ال أرز رستن في نهار سمتر,0
سليم يامعلم وصل,2
ربي ينصرك سي قيس سيد,2
برافو يا سليم بن غربية كلب من كلاب بن علي و طرابلسية اش تستنى منو,2
اني وحدة منس عمري ل ريت انسان يمرض و يرد و يبكي و يرقد فال فرش و يعيش ٥ أيام بال حرابش و ميخرجش مدار على جريمة ماعندو فيها حتى داخل و معمل فيها حتى شي كن مش مل رعب ل مكنها ل تتكشف أما هوكا سي لهدي زعيم حفضه درسها و ركح لفيلم ل بش يتمنيكو به عل عباد برافو و حسبي الله و نعمة لوكيل فال ضالم,0
برافو ولد بلادي كامل اكاك,2
ربي ازيد إنورك نشالله لكبير يقعد كبير,2
بله عمرو زكي ل و جبلنا بن يوسف سفب,0
اليي يحرق روحوا و اموت نرتاحوا منو عقلية منيكا كن في تونس لعباد تحرق في رواحها إلي مذلل نوي يمشي يحرق روحوا خلي ترتاح لبلاد م إن كمشاع إمسيخ,0
ربي يرحمو و ينعمو,2
سا أكبر مل ترشي و أكبر من دجابو فريمنت ملا رخص تي هو جوار حبيب يلعب في كلوب إن لباس لمريول سا ي إست افهموا يا منيكين,2
جل اراس متكلف ب ٦٠ مليون و هذا ثم مقر,0
قققق هههه,2
هههه اجاكس و ريال مدريد,1
كلنا معك مر سليم,2
سيدكم ال اطوال رجال لا رشوة و لا قوة فلوس,0
اني وحده منس نحب لحوار و نتفرج كن عليها وعملت دسبنر اى كاس د كرتين بيرسون كي اتق نتر رلجين ولي بنسبة لهم إلي يصلي صبح حظر ولا إرهابي سامي لازم تكونوا محايدين يتفرج فيكم لمسلم واليهودي وال همسيكسول واللي مع لمساواة فالميراث ولي تحد ات ج ال إمبرسين فال قناة متاعك توتس لص تاتي بس بيان سوف لص تاتي متاع واحد يصلي و يعطي في حق ربي لا نوليو نعملوا طاوله وكرسي وتقوم مايا تبعبع علينا ال فوت رسبيكتر طس ل مند,2
لزم تكمل هل مرحلة الإنتقالية و نكملو دستور سن بلادنا ماشية لل هوية,0
ربي معك سليم برافو,2
سلومة يا معلم هذكم ناس بيعة لبلاد ال قطر و يجروا عل اكرس وال فلوس و ارئيس إلي تحكي عليه عمل القطر أما زايد وكان جات ديما راهي دامت ال بن علي,2
وليت تفهم في ال سياسة زادة حوت أعليك خويا,0
نيك أمك يا سليم بزلة يعن زبور أمك كن تجي رجل تفيه عليك يا حاوي,0
فلوس حرام و ربي يتوب أوك برافو,0
دار ضيفا,1
نسمة كذب و كان تسكرت خير جل كانت ال عيلة منين ت هي تعلم كان نفاق وال غيرة وال حسد,0
إلي يخدمو في كرتي أشرف منهم ي لطفي,2
وراس أمك رجل يا أحلى بشير,2
فرم بج أب,2
ريس جمعيتي خردا ههههههة صحة,0
باكج ١ نايت ٢ ديس ١٣٢ 000dt ١٤٤ 000dt ٢١ 000dt,1
الله يرحموا وينعمو,2
بربي تلهى ب مشاكلنا و هدرت بعاني ل كسرت فارغة اش شكون بش يشري كسر كن ي أمريكي ي إسرائيلي معناها إستعمار و بش تمشينا ل فلسطين دوكس فيك و يزك مل خيل ضيق,0
معلم موتوا بغيضكم موتووو يا نبارة سي سليم ربي معك موتوا موتوا بغيضكم كرهكم ههههه,2
ربي معنا برسدنت وكما قلت إنت لحرب اثنى بش تكون أقوى انشا الله ديمة فرحانين,2
عاش لفريقي عاش سليم رياحي,2
برافو سليم رياحي,2
مزمرة علهمممممم,0
برافو سقيم,2
كل رامي جريدي جاي ولا لا و افا باقي ولا مشي فما صفقة حلوة ولا لا,1
تو شكون نتخب,2
حاجتنا ب اتقنت اتقنت اتقنت صحيح و يزين من سلعة من سلعة مذرحة رنا فدينا كل عام كل عام نفس لحكاية شي يفد,0
نصيحة لك,2
أي سمل اى رت,0
برسدنت ما دمند لا,2
كلام معقول واللي مش عجبوا يشرب مل بهار,2
سليم رياحي يو ار فيري لووووووول,0
شح كلامك ماهر منجم نقول ل سي سليم اخدم أي جمهور الخلية معك أوعن الحسد فيها مدرية,2
عجلون اجرد 1oo يحكيو أو ٩٩ يسمع,0
عيدكم مبروك كلو عام و أنتم بخير,2
سي ط أم سا كلك ج أم,2
سلام عليكم فرار سليم أنا في تلوث توا نحب نعرف فما مسك فال برك والله لا كان ما فماش توكل الى ربي مرسي,1
كوكي خسر كن ماتش وحيد و ناحيته باتيل و بنزرتي ديمة يدخعيل كلوب افريكان فيححت لكن جمهور كلوب ديمة يحيب جمعيتو لكن صبرنا طال برشة و نحب رجل في ترين,1
ماهو ج إستدعى تلقت بش ترجع ل عاصمة و قتلوا كى ياكي رجاك حدة و نرتو ما عندهم ما تعمق شوف مرتو جزرة كيفاش تجذر فيها شرانية بين,0
ربي يهفذولهة و يجزيها,2
هذا هو ال جهل بعينه,0
ربي يرحمو,2
جمعية نييصسة برشة خدمة و سر توت أتقن,0
عندنا ثقة فيك,2
باهية مرجلة,2
هههه ملة جو,2
أدق مبروك و انشالله كول عام ونتي هي ب ١٠٠٠ خير,2
حدة ماله وين يروح دي معه مرتاح أففففف عجب وله,0
تي إنت رجل,2
نحب نعرف الش مركزين برشة مع تونسية راي ال كنوت ال كل ف ال عالم ايكول تطرح ف نفس ال مشاكل و تعدي ف نفس ال برامج أما كل كانت و طريقتها و يضهرلي على مش هووا إلي يمشي إخرج ف لعباد من ديارها إنس قاعدة تجي وهذا و شبيكم ما خذرتش ال ايجابيات ال برنامج و ال كانت ب صفة عامة ولا ما ثبش شكون يخدم ب أوضح yezzzziiiiiiiiiiiiiiiiiiiiiiiii رقم هلكته لبلاد yeeezzzzzzzzzzzzzzzzzzzzzzzzzzzzziiiiiiiii راكم قعدتو تعس كان على بعضكم بديتو ب سامي و ذيب تكملوا ب على بربي أركو شوية ف مخاخكم و انتم إلي تراوح ناجح فيها لبلاد تحول إطيحوه ب أي طريقة,0
شكونك إنت يا سرق بش تقرر قادش من اكب تلعب بليف,0
مفما شي كلو كلام,0
برافو و نشل ربي يكون معكم و تكونوا فخر تونس,2
ألف مبروك يسرا يترعب في عزكم و حمدله الى سلمتيك,2
صباح الفل يا أحلى ملكل و مشالله نهارك مبروك,2
نشالله لبسس و نشالله مفم كن لخير,2
ههه برافو,2
وله ك غرف سى فريمنت هدي هي لمثقفا كريم ك حاجة كبيرة على حد شي نص عبد هدي,0
ألي فيكم بحالي عجبتو الغنية أيدر ل فتي بش تبقى تتغنى فالملاعب ديال توونس الععلي,2
سيبو ولاد جمعية ليوم قبل قدوة لا قدوة قبل بعد قدوة على خاطر جمهور مهوش مش يسكت نهرت ثلاث في رادس,1
عفت libyaaaaaaaaaaaaaaaaaa,0
أحلى تحية لك من صفاقس يا رئيس شعب لبمي يا نمبر ١ في تونس,2
الله يرحمهم ونعمهم,2
أجعيد محصور كل فر,0
عجة بل جاتيكس,2
سا دولاا ١٠٠٠ مبروك الأحلى جمعية,2
لزمها تصطنع إلي كل واحد و سن نفي في الدنيا,0
الحال تكرلنة رادس و اكراً جنت,2
رجل يا سلومة wwwwwwwwwwwwwwwwwwwwwwwwwsel برافو,2
ربي يحميهم,2
شوفلو خدمة,2
ما تخرجش من باب لعباد نقماال,0
ربي يوفصص نشالله,2
أبن عيشكم,2
فير د اطر كلوبيست فير د افير أن برسدنت تل كي سليم رياحي فمس ك اى,2
جبل في عهد بن علي خير برشة من تو كنت فما رحمة للزواولة لدولة مش قدرة تخدمهم لكن تنجم تقتلهم و تقمعهم بلقانٌ زوالي لزم اموت ما فمش رحمة,0
جديد ال تيجاني بالعيد ي ريس أحسن حاجة راهي مطلب جمهور ال غالية ال كل يهديك,1
الله يرحمها و يسهر عيلته و ولادها,2
هه أعز إنترنور,2
ك إست ارشي بو لا تونسية,2
كل عام ونتي ماقد هم,2
ربي معك يا منسف ونشالله كل عام ونتي بخير,2
توب كابو ربي يحفضك,2
b1 ديت مر سليم برافو,2
وش كرهتوا وش كرهتوا هذ لبغل,0
ديمة منور سليم,2
و ريبورتاج,1
نهار عرسي ندير كتر من هاك هه,2
يا برو مشي اكة كان فما حكية تيخلص يا برو إنت تعرف اسي ٢٠٢٠ فك كون س من حقك تعمل فيديو بت متصلش يا مختسب خاطر يقعد لم ه أني وع نيس فيد هه,0
يرحم والديك زايد بنت أصل و نشالله ربي عذبك,2
عيا سلومة ي معلم رنا معك أما نحبك تحثرلهم حكاية باهية وتكون صحيحة خليهم يخلط على طرابلسية,2
سنس برسين بالله يا سلومة و د برفرنس معادش تعمل دس ستتوت كما هذي,0
الله يهديك ي اى زعيم مش مستواك هشلك إلي قدامك,0
فريمنت فذيح كلها تكذب و على خرى فيه برشة لاز لزبوبنة كان تع طحين وبنى,0
هه تي مش قلت ليك,1
بجهه ربي يزن ملكدببب,0
ربي يعطينا منين عطاك,2
أي وص ويتنغ فر ذات ميتنغ فيري بدلي أي لوف بث أف يو,2
فى تمبر الى هاد اخر,1
رشرش و خدمة زبار مع درمس و غيتار و بس لايف طويل حاجة لوكس,2
برى نايك مش خير,0
سلم سي سليم بصراحة عنا أحسن صفقة في التاريخ لو كن نفوز بها خير من ألف إنتداب في إجمعية السليطي إلي فال منتخب كلوبست في ادم الترجي عندها مدة تجري عليه أو لتوال كيف كيف شفتو فال كوبي دفريك اش عمل يلعب وحدو ال بارح هبط أمين أو عمل لعجب و شكراً,1
هه في بل بش تعملين مشاريع تنموية غلق إنتخابات برى يعيشك خليني نحترمك الى خطير ك اى,2
سارق ويعرف ربي ورسول,0
أتاك وقت تحكي الى ثورة مسكين زولي,0
عرفتها اكة تبدى فال خرى لراسك و تقلهم ل ل جوي باهي,0
إنحبو لص ركرتمنتس تحت حس مس سي سليم اختر حاجة هلكت كلوب هي الصحافة أخبار ال كلوب تلقاها في الصحافة وتزيد إتكر ا جو ال أم متا عجمية انشالله ربي معك ات سورتوت نظف البارك من ال ناس إلي ما يشرفش ال كلوب إنفرستركتري ورينا نهار في ال مدب ما إتخللو شي فوت و هند,0
مقدرتش ننسى هى فيديو,0
سيب سياسة و برى شد خدمتك,0
سنتر فللله,0
برافو الاول تبقى ال كينغ صاحبي,2
نقصنا ٩ بطور صحيح و مذل جرس عل ميركاتو ك نسسيرة وحنا صرفنا صرفنا,0
فلم حقا ياخي عزت فرانس أو ن,0
اسنين ديما,2
ترجي عطت عرض أكبر مل عطاه رياحي ل عبد قيروان بربي مر رياحي بر لا أم فيس كسرلهم شوكتهم و روبلهم حليبهم,0
ربي يهمه,2
عشنا و رينا رجعلنة ٢٥ اثنى خير و بعد صلاح ال تحب أما عبد ٠ خير نشل يكون كلم صحيح,2
هدك توا عدة ال فيروس لمو و بوه ال عيلة ال كل لزمها تعمل تحليل و فما دس ببث في دار زادة,0
راسك أكبر من بدنك هه,0
مرسي بكب مر سليم,2
خويا جنجون قاعد تخدم ف خدمة كاسحة ٢٠٢٠ سنه عندك كامل بل جرحى هذي بن شانس صاحبي,2
كلنا معك رشح روحك,2
لحقيقة كلامك ال كل ال قبل لنتخبت مارينا منو شي ال حجة ال وحدة إلي تحقت هي إنت رئيس لبلاد أكهو,0
شخص كن جيت رييس,2
ههههه اسبر باهي و ل يستن خير ميلي يتمنى,2
سلومة يا معذبهم,2
انشالله متكونش تتلعب بنا أما حاجة أخرى تتلهى بال معاقين الى خطرهم معاند هم حد كن ربي ١ ونة منقر كذب ولا نفاق في حد الى خطرنا مارينا شي من تنزي قاده إتسخف ولا إبلدعييي,0
مزلت متفرجتش أما نهارين ونة نستنى في لخر تقصتٍ,0
رجعلنا وسلاتي,1
سي سليم منتصر لوحيشي ميلزمش نخسروه انسان نجمو نستفد منو برشة و خادم ونص ال كل تشهد به ات مرسي,2
برى نيك أمك إنت ويه يا سليم بزلة,0
انتخبوني إن مزامير كيفكم نحس بكم و نسيبلكم ارقم و سقمي و ترتتت لحزب لكل لبلاد ردتها طرح شكبة,0
جود لك,2
ملة منذر,0
شنية تهمة ولا سبب شدنك ال حبس,2
أشبع حبس علي عملتو في لفريقي,0
يا منافقين يا كذابين إعلام لعار لعبتكم عارفينها و فيكين بها احنا منكتلوش احنا نسجنلوكم و نتعدو فيلا و كن الى برسدنت قيس سعيد قاعد الى قلوبهم,0
أنا نشوف أنك وريت روحك سي سليم و صفقة خاسرة مل أول ربي اعوض عليك على فلوس إذبذبات وكى هو,2
مي جبهة كن اللوش,2
رئيسك إنت,0
خلي يقول وش يهم,2
أعلينا وعليك كل جامع ونتي ب ١٠٠٠ خير,2
كنت نسسماا في سليم في هنيبلل ولا ركك ماالممم يا سليم riahiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,2
الطيور على اشكالها تقع أنست به,0
بربي كنلك خلي صفحة إستيدة بيضة الى اسيس,0
حياة عدم كلها الأم,0
وله لا كان عاندك أن ستيل و هيما بال حجاب درك كيفك كيف ال باقي الله يهدينا أجمعين,0
صحة سلومة سنين ديما,2
حدة قلبو فرنسا,0
ههههه ملا سلومة,2
حشمة من عمرها هههه,0
إلي تجيبوا ساقه لعصا ليه هنتلهة جاتو طمعا في بلاص,0
الحي غريبة قذافي و ليبي و الناس الكل تحكي عليه أذكى غيرة يسميها أما أنا بش نجل كلمة وهى ارجال تغصب و طاحنة تحسب,0
من وين جاه تمثيل يا زبيييي,0
الله يرحمو إن لله ونة إليه راجعون,2
بربي إتلهو في سرامكم أصيب إذببنة,0
سلومة ي اى معلم,2
صيودة مسيبة,0
ربي يسترك و متنساش إجمعية,2
توا هذي غنية سنفور,0
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
معلم تبركلة عليه,2
كلها طمعا ولا محبة زعم,0
ديمة معك و نسبرتو سا و ربي معك,2
شي ينطق,0
بالهي وين بش اعده ال ماتش,2
حمدل عليك,2
44k دسلك هه,0
ههههههه zanatiiiiiiiiiiiiiiiiiiir,0
مفهمتش حاجة لفيلم قد يتودلي ترشنية لحكاية وصلت كن لل تكسي كي موت,0
ههههه ممست,0
بج أب خو,2
الله يرحمو أيرحم جمهور الخلية,2
لجنة إستناف اقرت هزمنا جزين أي إقرار عقوبات رابطة ٤ بينت حسب عماد رياحي لكنس تراجعنا ٤ بينت نشل,0
ربي يرحمو,2
أشري سليب خير أو مبعد سهلا,0
بديت بكري الحملة الإنتخابية اثنى مش تنجح دبت والله رئيس مدامك معمل على حومة باب الجديد,0
يا سكان شبيك فيديو كاملة تضحك ههه,0
سلومة كي يتكرز مزمرة عل دندوك,0
سي منسف ستكون ررمة دي أي عدا كنسر فوق قمة شماع الله معك ات نحن معك,2
هزوا يبد أي كفروا أطيب إنسان و يجلو فال ال أمة ال كراهية و ال تكبر,0
بطولة باب سويقة وال بقي مايعنينا,2
او على راسك انتي معهم نشالله يا لحس,0
أو معد اجدنا حد فال ال أفريقي,2
أية مبروك سي منسف,2
شنية ال هل,2
أهه ج,2
ك إست غطي كي اى نيكي ل كليب بس د تلنت بس د بتنتيلس سنن سنفرة بج أب,0
علينا وعليك سنين ديمة,2
مرسي ك إست أن شنسٌ كي م تيان اى كœر,2
أو نشالله ألف مبروك ماما متاع وليد ربي يوصلك سلمى نتي وال فذقون توتس مس فلستتينس يسرا,2
بجه سبنسرسي عش تونسي اشتي طس ما تكونش بيعة,0
ما فيباليش بيك مقعار يا سلومة يا معذبهم د,0
برسميي حاجة واو برافو,2
أما واللهي انك خلسس بربي برى لون أو اكت لص ليبيان فنت فينر فوس بينتت و تريحنا منك و من يا خلسس,0
بالله يا سي سليم توا حديقة مرضى تنس يلوج نهار كامل يلقاوش مشكلة ضد الحكومة بش يكرج فيت لفس وورن وجوهم واللهي أكتريثم تقشفهم إنس أكتر كي بهم كبلش فرغن وما احب كنمسلهوم إياد هدي موردة,0
احنا معك و مع جمعية يا سي سليم,2
محبوش يحث حلقة ١١ خضر غدوة بش يعودها في تلفزة مسقطهم,0
سيس أعليهم يا معلم,2
برافو ونشله ديمة حكى أطدا ربح اجيب ربح أتجي بطولة ال مفيد ديمة خالصين أجوهم باهي عرابي ابقي الينا ستر افيفا سا,2
برشة ناس يقول مريضة نفسية هادي عيقة والديها و بهيمة و تحب بسيف تنجح بال بهامة امتاعها مهما ياسر في دينية أمك تم أمك تم أمك بش يرضى عليك ربي و تنجح مدمك عملة في أمك وله وله وله ل تنجح,0
سليعيييم يا معلم ففي ل ك افريكان,2
بله حول بل تنجم بش تجيبلنا اليكسيس مندم,2
ملر نعملل شقاقا مسكن,0
ففى كلاي بج,2
برافو والد بلادي شوف تونسي هذا بنغ بونج عربي في أمريكا,2
رجل رشيد عمار,2
قفصة m33333333333333333333ak,2
الله يحفداك ويقلق لينا يا سي سليم إن راني إنحبك برشة وربي يعلم,2
أو باللة ماشالله,2
كلكم تكذب,0
احيي ذكرى دكتاتور سابق,0
كي د ٩ باشا,2
غدكش ليبية,0
وو فيلم طيارة برافو,2
ربي يحفضك كليب فور أو لمسيك كتير منو بن كرج بجس,2
مبروك يا معلم بله نحي علينا فوتو سامي فهري ج,2
أكثر مزحة و شيخة و جو و زبارر وال مزيكة و لكلام و أحلاا طغى بلاك ن والد لخلل يا صوورررر,2
معلم يا سلومة ي,2
لفي يو,2
تي إنت جمعيتنا دخلتها في حيت و تحل في فمك تحكي في سياسة منرتاح كن كي نشوف هل تيييت فال مرنغية و فرز ك اى,0
ربي معك و الله يسامحك يا عتروس,2
بلمنسبة إنت فرخ شكون,0
بيرم همامي هه بش تعرفني مفسخني مل لكونت لخير إما واله لنسيبك وعندي عامين نقلك في نفس لكلمة ميبون ومكش رجل,0
بربي عزنا م إن هل lou4a انتي تخدم في روحك في سياسة بسم جمعية كن مجتش جمعية متصل تعمل شي في سيسى او توا وليت طحن,0
bi1 ديت,2
ربي اوفق مع كوني إمككهخ هذا الكل في صلاح ال كرة إتونسية,2
نون قتلك بارشا بوليس درو بي و وصلها لل كرهبة خايفين عليها,0
تو تعيا ونتي تقبذ ههه,0
برافو تعرف تحكي,2
بربي أين موجودين,2
بالله بش نسئلك إنت فرخ شكون,0
ربي معكم هههه,2
شد فربي متخافيش,2
هلا هلا يا عبدالله,2
إن سي ٨٨٨٨٨٨٨٨٨٨٨٨٨٨٨٨٨٨٨٨٨٨٨٨٨٨٨٨,2
د أبرد صحة شريبتك سي سليم و ربي يوفقك فاللي تعمل فيه أما عند ما نعلق على إنتداب ال قربي كي كن في ترشي كانوا يقطو عليه لص عربترس أما معنا توا يشيخوه بال ورص لحمر و نقعد ديمة نلعب ب عشرة,2
شكران و عايدة مبروك,2
راك رجل يزي مل لحس عيب رو مش متاعنا,0
٢ فو,2
محلا زينك,2
اكيد إن وعيلتي لكلها بش نصوت رقم ٨ ٨ ٨ ٨ ٨ ٨ ٨ ٨ ٨,2
نشالله مربوحة,2
برافو توشنت,2
إن قلت مايفرح بية كن ولاد لحمرة و لبتها ونتم و عقليتكم,2
يا رب نشالله تصير ال اوبرشن و طنجة و يا رب قدرنا الى إنو نكرمو والدنا و نفرحهم يا رب,2
ففى فلسطين بير سمبر,2
الله يرحمو لاسد في قلوبنا,2
بج أب برو,2
برافو و ربي معك در منسف,2
هلا أوبرا ربي يفرج الانق,0
برافو سي سليم برافووو صابر حت شوكة في حلق اطحنا,2
إن نحب إست ميس لسعد غالي ونشالله ربي يرحمو,2
بربي كدش هز من تيتر ممكن فال هما,2
انشالله عيدك مبروك و سنين دايمة,2
عماد مني مبروك الينا,2
ترس بيان سلومة,2
ملة حالة أو ملة لغة ههه,0
ميحبش سليم رايس بش يكملوا يسرج كن بقى ما يتسرق في البلاد دنك سليم هو الحال,2
نفس أوجه لوح خيط,0
أول حاجة سيف إسلام مازال هي وسيب لكم م سليم ريح ال كسسبة تكسب وتوهن تحسب,0
كلنا معك,2
ربي معاك يا كبير,2
مو ال أقل متحتش ال ليرقص كي هو كي هكا,0
فريمنت يعطيه إصحة هكا ارجال ولا لوح,2
بربي برى نكمك ال قحبة,0
ترجي يا عريقة وق بطولة في باب سويقة انشالله,2
ملم صاحبي اى ال اى,2
ت إس نول مم كلوبيست و كرحتحة,0
سلومة قاهر عدندك هههه,2
وله نحبك يسر و ن مل فانات متاعك,2
dïgã دج دج طير الى زي,0
هااااا زنطور,0
أقولها ولن أمته رقم الموجهد ألي أطقم به لل أسف عندنا ثقافة أنطيج أتجب الجمهور ولا العكس ونشالله مربوحة,2
راني عرفك بش تفشل,0
برسمي فنان فرط ميجبوكش فال تلفزة خاطر مستواك مش منحط,2
اخدم و ربي معك,2
طيارة برشة,2
أعبير موسي سي أي ده موهحترمة لابد من إن يسيعدهه ال تونسيين من اجل إن تبكأة موستكإله خثرا تعيش تونس اعربية هحره خالية من ال أعنف ال مغلف ب ال إسلام ال زييف,1
ات س اى بابي بوي,2
سليم كغ,1
وحيد جيب فلوسو من برى يحق معه و إلي يسرق في توانسة و تقنو ب فلوس شعب ميحصوسب معهم رياحي يدفع في ثمن مواقف سياسية نداء و نكبة هما إلي حصره فيه و متمعشين من أفريقي قرصه و للأسف جمهور أفريقي خذله رقم إن سليم كانت عند اقلت أما متسلش ل تمرمد إلي وصل,0
نسمة كانت العايلة,0
بال فلوس تنجم تشد روسيا مش تونس,2
سنفرة برجولية مشي و تتناك,0
حاجة بهية أما تقدرش تعمل دس برجتس ف بلايص مهمشة,0
إلي أبر خلي اينبار نحن جمهور ال كلوب وصفة معك أما إلي إيصلولك فال كلام ال خايب نكتة فال بهار اخدم و احنا و ربي معك,2
وقتاش إعادة سفب,1
جزيري د سانتوس اتق اكب متتعودش مش كي قحاب ال كراتين متع توا,0
الأهم أمين,2
ياربي تصلحلي ولدي بحل هاد لولد بين مربي تبركلة,2
سي سليم إشرلنة اكب نتينل,2
أكي إنت عد بوك صاحبي خليني سكت,0
برافو سليم مرسي,2
وقته ال امسيٌ,1
